TRANS_ID,LOCATION_ID,TRANS_DATE,CUST_ID
3760,4075332012,2023-03-01:00:30:32,8
3761,4085394690,2023-03-08:23:40:17,8
3762,4085394889,2023-03-06:22:54:32,8
3763,4089003796,2023-03-06:11:20:32,8
3764,4134326351,2023-03-02:00:31:45,8
3765,4166568289,2023-03-05:11:48:57,8
3766,4988750712,2023-03-07:04:37:09,8
3767,6376583499,2023-03-07:17:38:58,8
3768,9689166046,2023-03-08:17:07:16,8
3769,610993882,2023-03-08:15:46:15,8
3770,2792739633,2023-03-03:19:35:54,8
3771,2792878029,2023-03-02:00:31:53,8
3772,2914594708,2023-03-01:06:13:32,8
3773,3008727685,2023-03-04:13:31:13,8
3774,4071016664,2023-03-08:15:18:10,8
3775,4073837316,2023-03-01:10:32:37,8
3776,4075332012,2023-03-04:01:25:30,8
3777,4085394690,2023-03-06:10:13:35,8
3778,4085394889,2023-03-04:10:21:32,8
3779,4089003796,2023-03-06:20:14:29,8
3780,4134326351,2023-03-01:16:45:57,8
3781,4166568289,2023-03-03:00:17:04,8
3782,4988750712,2023-03-02:11:07:48,8
3783,6376583499,2023-03-02:01:10:27,8
3784,9689166046,2023-03-02:09:57:15,8
3785,610993882,2023-03-14:09:33:11,8
3786,2792739633,2023-03-12:13:27:53,8
3787,2792878029,2023-03-12:15:01:01,8
3788,2914594708,2023-03-14:13:03:30,8
3789,3008727685,2023-03-14:16:14:11,8
3790,4071016664,2023-03-12:13:03:57,8
3791,4073837316,2023-03-15:16:23:40,8
3792,4075332012,2023-03-10:01:19:47,8
3793,4085394690,2023-03-11:07:53:07,8
3794,4085394889,2023-03-14:14:06:00,8
3795,4089003796,2023-03-12:17:39:16,8
3796,4134326351,2023-03-12:02:36:54,8
3797,4166568289,2023-03-11:14:57:37,8
3798,4988750712,2023-03-15:09:43:06,8
3799,6376583499,2023-03-13:20:43:45,8
3800,9689166046,2023-03-15:09:56:58,8
3801,610993882,2023-03-11:15:31:05,8
3802,2792739633,2023-03-09:14:11:37,8
3803,2792878029,2023-03-14:11:30:32,8
3804,2914594708,2023-03-11:14:17:15,8
3805,3008727685,2023-03-13:11:09:48,8
3806,4071016664,2023-03-14:14:03:47,8
3807,4073837316,2023-03-11:04:49:43,8
3808,4075332012,2023-03-14:14:32:10,8
3809,4085394690,2023-03-11:05:01:07,8
3810,4085394889,2023-03-13:23:44:05,8
3811,4089003796,2023-03-09:14:56:11,8
3812,4134326351,2023-03-10:11:19:52,8
3813,4166568289,2023-03-12:08:45:17,8
3814,4988750712,2023-03-11:10:19:53,8
3815,6376583499,2023-03-15:00:00:07,8
3816,9689166046,2023-03-10:03:14:21,8
3817,610993882,2023-03-13:03:35:58,8
3818,2792739633,2023-03-10:06:03:05,8
3819,2792878029,2023-03-10:18:09:30,8
3820,2914594708,2023-03-12:17:51:01,8
3821,3008727685,2023-03-13:02:28:59,8
3822,4071016664,2023-03-15:06:35:05,8
3823,4073837316,2023-03-14:07:38:22,8
3824,4075332012,2023-03-14:03:31:42,8
3825,4085394690,2023-03-15:02:27:41,8
3826,4085394889,2023-03-12:07:29:24,8
3827,4089003796,2023-03-13:12:05:03,8
3828,4134326351,2023-03-09:21:54:53,8
3829,4166568289,2023-03-13:11:23:32,8
3830,4988750712,2023-03-10:12:24:54,8
3831,6376583499,2023-03-11:15:24:53,8
3832,9689166046,2023-03-15:18:51:37,8
3833,610993882,2023-03-21:00:50:03,8
3834,2792739633,2023-03-20:04:24:48,8
3835,2792878029,2023-03-16:04:38:08,8
3836,2914594708,2023-03-18:14:00:29,8
3837,3008727685,2023-03-19:14:37:38,8
3838,4071016664,2023-03-22:05:15:36,8
3839,4073837316,2023-03-18:21:03:02,8
3840,4075332012,2023-03-22:13:06:34,8
3841,4085394690,2023-03-21:13:47:18,8
3842,4085394889,2023-03-17:21:10:14,8
3843,4089003796,2023-03-20:10:57:39,8
3844,4134326351,2023-03-18:02:33:24,8
3845,4166568289,2023-03-22:09:08:11,8
3846,4988750712,2023-03-22:00:40:58,8
3847,6376583499,2023-03-17:08:44:21,8
3848,9689166046,2023-03-19:09:46:35,8
3849,610993882,2023-03-31:07:19:23,8
3850,2792739633,2023-03-24:01:03:27,8
3851,2792878029,2023-03-28:23:43:55,8
3852,2914594708,2023-03-28:00:39:22,8
3853,3008727685,2023-03-31:05:01:45,8
3854,4071016664,2023-03-26:22:37:37,8
3855,4073837316,2023-03-24:02:48:00,8
3856,4075332012,2023-03-24:10:41:39,8
3857,4085394690,2023-03-27:12:51:20,8
3858,4085394889,2023-03-24:02:52:12,8
3859,4089003796,2023-03-27:20:03:46,8
3860,4134326351,2023-03-23:01:38:40,8
3861,4166568289,2023-03-31:09:12:24,8
3862,4988750712,2023-03-28:02:40:34,8
3863,6376583499,2023-03-28:04:11:12,8
3864,9689166046,2023-03-23:10:17:42,8
3865,610993882,2023-04-05:04:50:37,8
3866,2792739633,2023-04-04:14:49:26,8
3867,2792878029,2023-04-01:16:29:51,8
3868,2914594708,2023-04-05:21:07:13,8
3869,3008727685,2023-04-01:17:47:22,8
3870,4071016664,2023-04-04:15:30:09,8
3871,4073837316,2023-04-08:02:50:03,8
3872,4075332012,2023-04-07:18:33:33,8
3873,4085394690,2023-04-05:12:07:56,8
3874,4085394889,2023-04-06:02:22:29,8
3875,4089003796,2023-04-05:09:15:04,8
3876,4134326351,2023-04-06:17:13:21,8
3877,4166568289,2023-04-08:09:29:49,8
3878,4988750712,2023-04-02:11:10:09,8
3879,6376583499,2023-04-02:13:19:19,8
3880,9689166046,2023-04-05:17:28:01,8
3881,610993882,2023-04-08:07:18:44,8
3882,2792739633,2023-04-01:17:05:37,8
3883,2792878029,2023-04-04:20:22:32,8
3884,2914594708,2023-04-08:03:03:35,8
3885,3008727685,2023-04-08:18:34:11,8
3886,4071016664,2023-04-05:21:32:26,8
3887,4073837316,2023-04-06:18:44:16,8
3888,4075332012,2023-04-06:13:41:56,8
3889,4085394690,2023-04-01:19:18:57,8
3890,4085394889,2023-04-02:00:48:19,8
3891,4089003796,2023-04-07:11:08:43,8
3892,4134326351,2023-04-07:01:52:52,8
3893,4166568289,2023-04-08:05:43:12,8
3894,4988750712,2023-04-06:19:47:28,8
3895,6376583499,2023-04-02:06:28:11,8
3896,9689166046,2023-04-05:16:48:21,8
3897,610993882,2023-04-15:01:37:24,8
3898,2792739633,2023-04-12:00:19:22,8
3899,2792878029,2023-04-11:22:31:12,8
3900,2914594708,2023-04-14:07:44:04,8
3901,3008727685,2023-04-13:21:43:20,8
3902,4071016664,2023-04-15:16:06:54,8
3903,4073837316,2023-04-09:05:49:46,8
3904,4075332012,2023-04-11:08:10:34,8
3905,4085394690,2023-04-11:12:34:36,8
3906,4085394889,2023-04-10:10:54:38,8
3907,4089003796,2023-04-14:16:44:22,8
3908,4134326351,2023-04-10:01:42:19,8
3909,4166568289,2023-04-13:06:04:07,8
3910,4988750712,2023-04-11:23:40:44,8
3911,6376583499,2023-04-11:17:02:33,8
3912,9689166046,2023-04-10:07:18:12,8
3913,610993882,2023-04-10:10:34:01,8
3914,2792739633,2023-04-13:13:45:28,8
3915,2792878029,2023-04-12:10:15:42,8
3916,2914594708,2023-04-09:09:25:35,8
3917,3008727685,2023-04-10:14:21:02,8
3918,4071016664,2023-04-10:10:29:13,8
3919,4073837316,2023-04-13:15:51:08,8
3920,4075332012,2023-04-10:09:27:36,8
3921,4085394690,2023-04-09:23:51:40,8
3922,4085394889,2023-04-09:16:31:04,8
3923,4089003796,2023-04-13:16:59:22,8
3924,4134326351,2023-04-10:06:10:09,8
3925,4166568289,2023-04-11:21:24:18,8
3926,4988750712,2023-04-15:06:08:08,8
3927,6376583499,2023-04-11:08:58:34,8
3928,9689166046,2023-04-09:16:48:42,8
3929,610993882,2023-04-17:08:30:30,8
3930,2792739633,2023-04-19:04:03:10,8
3931,2792878029,2023-04-22:15:26:18,8
3932,2914594708,2023-04-17:04:55:40,8
3933,3008727685,2023-04-19:17:01:35,8
3934,4071016664,2023-04-19:11:03:44,8
3935,4073837316,2023-04-19:00:58:27,8
3936,4075332012,2023-04-17:11:08:53,8
3937,4085394690,2023-04-17:00:30:58,8
3938,4085394889,2023-04-21:06:32:04,8
3939,4089003796,2023-04-21:13:57:50,8
3940,4134326351,2023-04-20:09:03:27,8
3941,4166568289,2023-04-19:11:03:23,8
3942,4988750712,2023-04-18:21:17:02,8
3943,6376583499,2023-04-16:02:31:09,8
3944,9689166046,2023-04-18:11:59:52,8
3945,610993882,2023-04-24:20:51:50,8
3946,2792739633,2023-04-23:00:33:18,8
3947,2792878029,2023-04-23:07:56:51,8
3948,2914594708,2023-04-30:20:03:40,8
3949,3008727685,2023-04-25:04:58:41,8
3950,4071016664,2023-04-24:12:09:35,8
3951,4073837316,2023-04-28:02:55:00,8
3952,4075332012,2023-04-26:19:12:06,8
3953,4085394690,2023-04-30:09:43:23,8
3954,4085394889,2023-04-23:15:06:58,8
3955,4089003796,2023-04-28:08:03:47,8
3956,4134326351,2023-04-30:07:31:51,8
3957,4166568289,2023-04-27:16:32:06,8
3958,4988750712,2023-04-26:11:30:14,8
3959,6376583499,2023-04-23:07:05:31,8
3960,9689166046,2023-04-30:06:47:17,8
3961,610993882,2023-04-26:21:51:16,8
3962,2792739633,2023-04-25:13:38:36,8
3963,2792878029,2023-04-26:23:50:42,8
3964,2914594708,2023-04-30:06:19:05,8
3965,3008727685,2023-04-29:04:44:12,8
3966,4071016664,2023-04-30:12:21:47,8
3967,4073837316,2023-04-30:16:29:35,8
3968,4075332012,2023-04-28:07:43:16,8
3969,4085394690,2023-04-27:08:48:58,8
3970,4085394889,2023-04-26:10:50:46,8
3971,4089003796,2023-04-26:10:26:46,8
3972,4134326351,2023-04-29:09:27:01,8
3973,4166568289,2023-04-27:20:05:15,8
3974,4988750712,2023-04-24:01:56:42,8
3975,6376583499,2023-04-29:01:02:27,8
3976,9689166046,2023-04-23:08:43:00,8
3977,610993882,2023-04-29:22:38:35,8
3978,2792739633,2023-04-28:06:54:25,8
3979,2792878029,2023-04-30:21:09:23,8
3980,2914594708,2023-04-27:15:50:04,8
3981,3008727685,2023-04-28:17:20:06,8
3982,4071016664,2023-04-23:20:06:42,8
3983,4073837316,2023-04-23:14:15:39,8
3984,4075332012,2023-04-26:07:48:25,8
3985,4085394690,2023-04-30:02:42:47,8
3986,4085394889,2023-04-24:02:35:59,8
3987,4089003796,2023-04-26:03:52:49,8
3988,4134326351,2023-04-23:20:14:41,8
3989,4166568289,2023-04-28:10:04:04,8
3990,4988750712,2023-04-27:06:04:52,8
3991,6376583499,2023-04-27:20:00:01,8
3992,9689166046,2023-04-28:13:53:17,8
3993,3037395020,2023-01-06:01:09:55,8
3994,3037395022,2023-01-07:12:48:15,8
3995,3037395023,2023-01-05:16:23:42,8
3996,3037395026,2023-01-08:23:28:36,8
3997,4413883902,2023-01-06:16:31:06,8
3998,9655077317,2023-01-02:04:24:24,8
3999,10689314081,2023-01-02:16:22:37,8
4000,3037395020,2023-02-10:01:40:01,8
4001,3037395022,2023-02-10:14:52:24,8
4002,3037395023,2023-02-07:14:29:34,8
4003,3037395026,2023-02-10:19:20:52,8
4004,4413883902,2023-02-13:00:41:11,8
4005,9655077317,2023-02-12:16:21:39,8
4006,10689314081,2023-02-10:03:35:34,8
4007,3037395020,2023-02-14:05:15:39,8
4008,3037395022,2023-02-20:00:11:12,8
4009,3037395023,2023-02-19:21:45:47,8
4010,3037395026,2023-02-17:23:14:04,8
4011,4413883902,2023-02-16:21:27:20,8
4012,9655077317,2023-02-15:02:21:59,8
4013,10689314081,2023-02-18:20:08:58,8
4014,3037395020,2023-02-23:23:58:56,8
4015,3037395022,2023-02-28:23:17:12,8
4016,3037395023,2023-02-23:00:30:12,8
4017,3037395026,2023-02-24:13:29:09,8
4018,4413883902,2023-02-25:14:37:13,8
4019,9655077317,2023-02-21:12:50:43,8
4020,10689314081,2023-02-26:01:27:34,8
4021,3037395020,2023-02-21:03:42:45,8
4022,3037395022,2023-02-26:16:19:28,8
4023,3037395023,2023-02-24:23:11:42,8
4024,3037395026,2023-02-28:08:25:50,8
4025,4413883902,2023-02-28:16:58:26,8
4026,9655077317,2023-02-22:04:12:47,8
4027,10689314081,2023-02-25:05:49:34,8
4028,3037395020,2023-03-07:18:35:58,8
4029,3037395022,2023-03-05:13:22:01,8
4030,3037395023,2023-03-03:08:16:00,8
4031,3037395026,2023-03-07:05:44:44,8
4032,4413883902,2023-03-08:07:57:40,8
4033,9655077317,2023-03-07:00:27:14,8
4034,10689314081,2023-03-08:21:54:06,8
4035,3037395020,2023-03-14:22:42:45,8
4036,3037395022,2023-03-11:12:20:56,8
4037,3037395023,2023-03-10:21:18:49,8
4038,3037395026,2023-03-12:08:46:19,8
4039,4413883902,2023-03-12:06:30:09,8
4040,9655077317,2023-03-15:03:45:03,8
4041,10689314081,2023-03-13:23:07:07,8
4042,3037395020,2023-03-13:00:26:10,8
4043,3037395022,2023-03-15:04:43:01,8
4044,3037395023,2023-03-12:17:40:54,8
4045,3037395026,2023-03-10:03:03:19,8
4046,4413883902,2023-03-09:16:36:51,8
4047,9655077317,2023-03-10:20:18:51,8
4048,10689314081,2023-03-10:14:19:54,8
4049,3037395020,2023-03-19:20:07:47,8
4050,3037395022,2023-03-18:08:26:54,8
4051,3037395023,2023-03-22:00:49:19,8
4052,3037395026,2023-03-22:06:26:22,8
4053,4413883902,2023-03-17:23:36:01,8
4054,9655077317,2023-03-18:11:36:53,8
4055,10689314081,2023-03-18:06:11:20,8
4056,3037395020,2023-03-30:14:16:45,8
4057,3037395022,2023-03-26:03:09:21,8
4058,3037395023,2023-03-24:01:15:39,8
4059,3037395026,2023-03-23:12:28:34,8
4060,4413883902,2023-03-25:06:30:48,8
4061,9655077317,2023-03-30:11:18:33,8
4062,10689314081,2023-03-25:17:24:05,8
4063,3037395020,2023-03-30:01:55:37,8
4064,3037395022,2023-03-31:22:42:25,8
4065,3037395023,2023-03-28:08:31:38,8
4066,3037395026,2023-03-24:21:05:54,8
4067,4413883902,2023-03-25:22:08:52,8
4068,9655077317,2023-03-30:22:19:25,8
4069,10689314081,2023-03-27:22:36:19,8
4070,3037395020,2023-04-02:01:59:34,8
4071,3037395022,2023-04-01:16:41:26,8
4072,3037395023,2023-04-02:22:43:33,8
4073,3037395026,2023-04-05:10:40:58,8
4074,4413883902,2023-04-02:09:19:49,8
4075,9655077317,2023-04-03:05:32:25,8
4076,10689314081,2023-04-07:09:28:34,8
4077,3037395020,2023-04-06:21:46:11,8
4078,3037395022,2023-04-05:22:41:27,8
4079,3037395023,2023-04-06:06:22:48,8
4080,3037395026,2023-04-06:03:19:57,8
4081,4413883902,2023-04-06:02:18:50,8
4082,9655077317,2023-04-02:22:08:45,8
4083,10689314081,2023-04-05:05:23:35,8
4084,3037395020,2023-04-20:00:56:11,8
4085,3037395022,2023-04-17:00:43:19,8
4086,3037395023,2023-04-18:22:37:16,8
4087,3037395026,2023-04-16:04:35:04,8
4088,4413883902,2023-04-22:05:51:17,8
4089,9655077317,2023-04-18:03:33:45,8
4090,10689314081,2023-04-20:09:29:30,8
4091,3037395020,2023-04-22:23:35:11,8
4092,3037395022,2023-04-19:04:38:31,8
4093,3037395023,2023-04-17:15:24:19,8
4094,3037395026,2023-04-17:09:54:55,8
4095,4413883902,2023-04-17:19:42:26,8
4096,9655077317,2023-04-17:08:10:26,8
4097,10689314081,2023-04-17:07:52:12,8
4098,3037395020,2023-04-30:10:11:55,8
4099,3037395022,2023-04-27:23:12:35,8
4100,3037395023,2023-04-23:11:15:21,8
4101,3037395026,2023-04-29:20:31:27,8
4102,4413883902,2023-04-30:21:13:05,8
4103,9655077317,2023-04-29:01:55:35,8
4104,10689314081,2023-04-29:00:23:01,8
4105,6139435231,2023-01-02:12:48:48,8
4106,4075332012,2023-01-04:18:12:27,8
4107,3733149339,2023-01-06:14:25:03,8
4108,7465312960,2023-01-06:18:16:49,8
4109,4719427277,2023-01-07:14:07:22,8
4110,3008727685,2023-01-02:21:16:38,8
4111,5682893232,2023-01-02:21:27:38,8
4112,9644672285,2023-01-05:06:44:55,8
4113,4070361591,2023-01-02:16:13:48,8
4114,3785584966,2023-01-03:20:17:01,8
4115,5210408721,2023-01-04:22:20:08,8
4116,1751578501,2023-01-06:05:54:16,8
4117,2792878029,2023-01-05:22:06:14,8
4118,5150403027,2023-01-06:21:08:26,8
4119,4413883902,2023-01-01:22:19:31,8
4120,3847084026,2023-01-06:19:11:48,8
4121,4069779152,2023-01-08:03:35:09,8
4122,5544105844,2023-01-06:20:47:55,8
4123,4840467762,2023-01-01:22:51:38,8
4124,4089003796,2023-01-08:01:19:16,8
4125,4070361590,2023-01-03:23:32:23,8
4126,3037395020,2023-01-04:05:05:53,8
4127,1851038913,2023-01-02:00:13:28,8
4128,4532389680,2023-01-01:18:00:47,8
4129,3846141330,2023-01-07:03:02:48,8
4130,3137409837,2023-01-02:16:00:34,8
4131,6166409513,2023-01-06:17:59:20,8
4132,1616915174,2023-01-01:07:40:46,8
4133,7152733959,2023-01-01:11:51:23,8
4134,993824455,2023-01-04:22:22:59,8
4135,7729180514,2023-01-07:15:24:01,8
4136,1092236544,2023-01-05:21:32:25,8
4137,10610830951,2023-01-01:16:41:04,8
4138,4085394889,2023-01-02:21:27:31,8
4139,3137305159,2023-01-06:23:34:57,8
4140,10688074012,2023-01-08:08:59:29,8
4141,8729438069,2023-01-05:15:46:32,8
4142,3192360918,2023-01-05:07:39:41,8
4143,9071554364,2023-03-26:19:14:04,8
4144,2793819862,2023-03-27:19:37:39,8
4145,2793819812,2023-03-26:23:43:24,8
4146,564069277,2023-03-31:20:08:01,8
4147,3784078129,2023-03-30:10:54:28,8
4148,5462789485,2023-03-27:06:01:52,8
4149,5210408721,2023-03-31:05:48:42,8
4150,3785584966,2023-03-25:14:57:21,8
4151,3037395021,2023-03-23:01:10:25,8
4152,1851038913,2023-03-31:17:27:56,8
4153,9483455586,2023-03-30:16:00:13,8
4154,6992631238,2023-03-28:02:21:39,8
4155,9064728149,2023-03-31:08:11:08,8
4156,2642080255,2023-03-28:20:57:49,8
4157,3037395022,2023-03-29:07:06:35,8
4158,3037395020,2023-03-25:21:01:37,8
4159,2921246201,2023-03-25:17:08:08,8
4160,3192360918,2023-03-27:02:06:54,8
4161,1905607294,2023-03-27:21:16:14,8
4162,1092236544,2023-03-30:05:26:19,8
4163,6139435231,2023-03-29:16:48:08,8
4164,4988750712,2023-03-23:22:12:51,8
4165,9689166046,2023-03-26:12:00:16,8
4166,5150403027,2023-03-23:02:18:27,8
4167,3729611891,2023-03-25:21:28:52,8
4168,1616915174,2023-03-26:01:00:29,8
4169,3037395026,2023-03-24:11:33:22,8
4170,3992834567,2023-03-26:20:07:42,8
4171,2123012586,2023-03-29:14:27:46,8
4172,4828125249,2023-03-29:19:15:51,8
4173,6190898754,2023-03-27:09:47:51,8
4174,4615096024,2023-03-26:05:10:03,8
4175,8758932040,2023-03-25:15:29:36,8
4176,6052771905,2023-03-31:14:25:18,8
4177,4161756569,2023-03-30:04:03:29,8
4178,9655077317,2023-03-31:10:48:17,8
4179,7546757956,2023-03-23:04:39:28,8
4180,3137409837,2023-03-23:10:44:20,8
4181,4161756569,2023-04-02:20:15:10,8
4182,2776113863,2023-04-01:03:30:56,8
4183,3992834567,2023-04-02:03:28:28,8
4184,3733779497,2023-04-04:22:47:41,8
4185,4166568289,2023-04-06:18:03:32,8
4186,4082206289,2023-04-06:18:18:28,8
4187,1058126488,2023-04-05:04:14:26,8
4188,3137305159,2023-04-07:19:28:54,8
4189,6131289309,2023-04-01:02:46:29,8
4190,1998961096,2023-04-05:01:06:25,8
4191,8957854475,2023-04-07:15:16:40,8
4192,993824455,2023-04-03:10:46:14,8
4193,5133016938,2023-04-02:08:43:29,8
4194,6058883163,2023-04-04:17:49:51,8
4195,4070365489,2023-04-04:09:35:50,8
4196,9655077317,2023-04-05:17:26:43,8
4197,3846829955,2023-04-05:03:18:58,8
4198,4365568431,2023-04-03:08:43:03,8
4199,5210408721,2023-04-03:14:28:53,8
4200,2189107609,2023-04-03:10:05:21,8
4201,4413883902,2023-04-07:16:04:20,8
4202,10688074012,2023-04-07:12:15:52,8
4203,6141051174,2023-04-01:16:14:50,8
4204,6166409513,2023-04-05:05:44:31,8
4205,8729438069,2023-04-05:08:34:21,8
4206,6882312386,2023-04-02:11:17:13,8
4207,10002975349,2023-04-03:09:10:46,8
4208,9250987482,2023-04-01:12:36:45,8
4209,9071554364,2023-04-08:22:09:31,8
4210,497415804,2023-04-08:22:04:00,8
4211,4085394690,2023-04-04:14:34:05,8
4212,1374200178,2023-04-06:17:50:45,8
4213,5648408222,2023-04-04:21:01:46,8
4214,3872240069,2023-04-04:22:24:07,8
4215,5682893232,2023-04-07:08:15:19,8
4216,3729611891,2023-04-02:05:31:01,8
4217,3037395023,2023-04-06:01:51:30,8
4218,4069224744,2023-04-04:19:15:52,8
4219,919390899,2023-01-07:00:48:06,9
4220,2700745338,2023-01-08:13:18:41,9
4221,3506537230,2023-01-05:00:29:23,9
4222,3506539564,2023-01-06:20:06:02,9
4223,3506541314,2023-01-07:09:35:11,9
4224,3506566671,2023-01-03:23:06:07,9
4225,919390899,2023-01-04:06:58:51,9
4226,2700745338,2023-01-06:01:23:29,9
4227,3506537230,2023-01-04:21:04:54,9
4228,3506539564,2023-01-04:05:51:53,9
4229,3506541314,2023-01-08:17:50:43,9
4230,3506566671,2023-01-02:23:47:18,9
4231,919390899,2023-01-13:20:05:22,9
4232,2700745338,2023-01-12:06:05:56,9
4233,3506537230,2023-01-11:11:09:59,9
4234,3506539564,2023-01-13:07:54:56,9
4235,3506541314,2023-01-13:03:54:29,9
4236,3506566671,2023-01-10:05:38:31,9
4237,919390899,2023-01-13:06:56:04,9
4238,2700745338,2023-01-12:12:35:13,9
4239,3506537230,2023-01-12:16:30:20,9
4240,3506539564,2023-01-14:02:15:19,9
4241,3506541314,2023-01-09:09:02:55,9
4242,3506566671,2023-01-12:23:07:35,9
4243,919390899,2023-01-15:19:05:19,9
4244,2700745338,2023-01-09:15:28:54,9
4245,3506537230,2023-01-12:13:57:39,9
4246,3506539564,2023-01-11:21:55:38,9
4247,3506541314,2023-01-12:13:56:58,9
4248,3506566671,2023-01-15:01:57:06,9
4249,919390899,2023-01-22:18:13:02,9
4250,2700745338,2023-01-20:21:08:50,9
4251,3506537230,2023-01-20:23:30:08,9
4252,3506539564,2023-01-21:07:59:13,9
4253,3506541314,2023-01-18:21:39:11,9
4254,3506566671,2023-01-20:23:43:14,9
4255,919390899,2023-01-27:21:07:11,9
4256,2700745338,2023-01-31:20:57:08,9
4257,3506537230,2023-01-30:01:50:33,9
4258,3506539564,2023-01-24:03:43:28,9
4259,3506541314,2023-01-23:13:05:44,9
4260,3506566671,2023-01-31:15:12:50,9
4261,919390899,2023-01-28:14:21:58,9
4262,2700745338,2023-01-26:15:46:43,9
4263,3506537230,2023-01-29:15:11:01,9
4264,3506539564,2023-01-24:06:25:51,9
4265,3506541314,2023-01-31:06:42:27,9
4266,3506566671,2023-01-31:14:14:39,9
4267,919390899,2023-01-28:14:06:08,9
4268,2700745338,2023-01-27:13:35:41,9
4269,3506537230,2023-01-29:15:30:46,9
4270,3506539564,2023-01-29:02:15:50,9
4271,3506541314,2023-01-26:00:16:09,9
4272,3506566671,2023-01-28:21:48:51,9
4273,919390899,2023-02-02:06:19:36,9
4274,2700745338,2023-02-02:23:58:52,9
4275,3506537230,2023-02-04:07:21:21,9
4276,3506539564,2023-02-05:08:00:21,9
4277,3506541314,2023-02-05:03:33:07,9
4278,3506566671,2023-02-05:23:53:09,9
4279,919390899,2023-02-05:22:16:57,9
4280,2700745338,2023-02-03:07:59:01,9
4281,3506537230,2023-02-02:21:39:02,9
4282,3506539564,2023-02-04:06:18:22,9
4283,3506541314,2023-02-01:15:12:03,9
4284,3506566671,2023-02-05:15:56:26,9
4285,919390899,2023-02-06:18:21:50,9
4286,2700745338,2023-02-03:08:35:31,9
4287,3506537230,2023-02-06:08:23:29,9
4288,3506539564,2023-02-04:02:22:58,9
4289,3506541314,2023-02-02:06:51:21,9
4290,3506566671,2023-02-03:09:20:45,9
4291,919390899,2023-02-09:08:40:07,9
4292,2700745338,2023-02-11:08:03:44,9
4293,3506537230,2023-02-11:16:07:19,9
4294,3506539564,2023-02-07:02:57:01,9
4295,3506541314,2023-02-10:02:46:53,9
4296,3506566671,2023-02-12:22:29:14,9
4297,919390899,2023-02-18:08:01:52,9
4298,2700745338,2023-02-17:23:42:47,9
4299,3506537230,2023-02-17:14:04:17,9
4300,3506539564,2023-02-18:23:20:14,9
4301,3506541314,2023-02-17:21:38:29,9
4302,3506566671,2023-02-15:22:54:32,9
4303,919390899,2023-02-19:04:29:27,9
4304,2700745338,2023-02-20:17:34:19,9
4305,3506537230,2023-02-19:10:37:06,9
4306,3506539564,2023-02-19:14:41:05,9
4307,3506541314,2023-02-14:14:48:45,9
4308,3506566671,2023-02-20:06:02:22,9
4309,919390899,2023-02-20:07:55:13,9
4310,2700745338,2023-02-15:11:17:24,9
4311,3506537230,2023-02-14:05:20:36,9
4312,3506539564,2023-02-20:10:30:06,9
4313,3506541314,2023-02-17:11:50:55,9
4314,3506566671,2023-02-16:10:49:26,9
4315,919390899,2023-02-25:19:07:51,9
4316,2700745338,2023-02-27:19:21:48,9
4317,3506537230,2023-02-26:18:39:24,9
4318,3506539564,2023-02-25:05:51:09,9
4319,3506541314,2023-02-21:16:09:21,9
4320,3506566671,2023-02-24:09:23:52,9
4321,919390899,2023-02-24:01:28:58,9
4322,2700745338,2023-02-22:03:49:20,9
4323,3506537230,2023-02-25:07:32:05,9
4324,3506539564,2023-02-26:22:29:23,9
4325,3506541314,2023-02-21:14:36:13,9
4326,3506566671,2023-02-22:15:54:01,9
4327,919390899,2023-02-27:05:42:09,9
4328,2700745338,2023-02-24:01:44:29,9
4329,3506537230,2023-02-23:04:19:13,9
4330,3506539564,2023-02-22:16:24:39,9
4331,3506541314,2023-02-24:01:25:01,9
4332,3506566671,2023-02-27:14:49:07,9
4333,919390899,2023-03-01:07:34:15,9
4334,2700745338,2023-03-07:05:02:37,9
4335,3506537230,2023-03-04:16:04:55,9
4336,3506539564,2023-03-03:16:07:21,9
4337,3506541314,2023-03-04:23:08:20,9
4338,3506566671,2023-03-02:09:25:00,9
4339,919390899,2023-03-11:01:38:25,9
4340,2700745338,2023-03-09:08:28:37,9
4341,3506537230,2023-03-15:08:35:59,9
4342,3506539564,2023-03-14:22:18:05,9
4343,3506541314,2023-03-15:02:00:47,9
4344,3506566671,2023-03-13:18:38:47,9
4345,919390899,2023-03-09:13:33:10,9
4346,2700745338,2023-03-09:14:35:16,9
4347,3506537230,2023-03-11:11:23:32,9
4348,3506539564,2023-03-15:00:41:39,9
4349,3506541314,2023-03-11:09:13:57,9
4350,3506566671,2023-03-09:05:09:06,9
4351,919390899,2023-03-18:21:31:05,9
4352,2700745338,2023-03-17:11:47:53,9
4353,3506537230,2023-03-17:22:30:31,9
4354,3506539564,2023-03-19:10:49:35,9
4355,3506541314,2023-03-20:15:11:24,9
4356,3506566671,2023-03-17:00:54:56,9
4357,919390899,2023-03-17:06:23:16,9
4358,2700745338,2023-03-16:07:20:46,9
4359,3506537230,2023-03-22:00:55:55,9
4360,3506539564,2023-03-20:12:56:14,9
4361,3506541314,2023-03-19:05:54:10,9
4362,3506566671,2023-03-21:19:29:13,9
4363,919390899,2023-03-31:00:04:01,9
4364,2700745338,2023-03-26:17:34:27,9
4365,3506537230,2023-03-24:07:05:00,9
4366,3506539564,2023-03-30:18:57:40,9
4367,3506541314,2023-03-24:23:59:13,9
4368,3506566671,2023-03-25:11:00:22,9
